Date,Close,Volume,SMA10,SMA20,Momentum,Daily_Return,SMA_diff,Range,RSI14,MACD,MACD_Signal,MACD_Hist,BB_Width,Target
2023-01-30,197.2063446044922,7261256.0,196.80062866210938,194.15211563110353,2.0590972900390625,0.010551505688015661,3.0542289733886605,4.78001705380683,66.44588363493966,1.4349240639062657,1.150474588180556,0.28444947572570967,0.06820655866466338,-0.008452416277632935
2023-01-31,195.5394744873047,9566846.0,196.86089935302735,194.31796417236328,-1.6668701171875,-0.008452416277632935,1.221510314941412,2.377740160054884,59.17996413383668,1.2901443094590093,1.1784085324362468,0.1117357770227625,0.06776293567432165,0.008900516001911996
2023-02-01,197.2798767089844,7029896.0,197.2052490234375,194.47302169799804,1.740402221679716,0.008900516001911996,2.806855010986368,2.7209267498520546,62.01648046770119,1.3008458835222712,1.2028960026534516,0.0979498808688195,0.06905575944344473,0.017519928557141462
2023-02-02,200.7362060546875,10835460.0,197.5602279663086,194.9806221008301,3.4563293457030966,0.017519928557141462,5.7555839538574105,3.7259649425552084,67.30198849995189,1.5701244334168791,1.2763416888061372,0.29378274461074194,0.07185877350177465,-0.0037855799361601328
2023-02-03,199.97630310058597,8850236.0,197.82943572998047,195.51869583129883,-0.7599029541015341,-0.0037855799361601328,4.457607269287138,3.358271432446145,65.93825273052502,1.7025854612587352,1.3615904432966568,0.34099501796207843,0.06946351689683865,-0.007967634104596333
2023-02-06,198.38296508789065,5958022.0,197.9515365600586,196.09692001342773,-1.5933380126953125,-0.007967634104596333,2.286045074462919,2.2551905696340384,57.721642065019815,1.6598588984553544,1.4212441343283964,0.23861476412695803,0.05632381361059819,-0.010255802029747185
2023-02-07,196.348388671875,6683580.0,197.68189392089843,196.33377990722656,-2.0345764160156534,-0.010255802029747185,0.014608764648443184,3.1621710456042535,55.40231453832014,1.4451655081043953,1.4260284090835962,0.019137099020799075,0.051980828398923554,0.015605513507733315
2023-02-08,199.4125061035156,8300976.0,197.68924713134766,196.6932800292969,3.0641174316405966,0.015605513507733315,2.71922607421871,3.2357068405667917,54.84702640912762,1.5049203334804986,1.4418067939629766,0.06311353951752197,0.04974215170802378,0.003810632092041466
2023-02-09,200.17239379882807,5277374.0,198.02017059326172,197.07121200561522,0.7598876953124716,0.003810632092041466,3.101181793212845,2.647405941346989,56.112387399044955,1.5952045246863236,1.472486340107646,0.12271818457867756,0.048004747272762154,-0.006122957064139234
2023-02-10,198.94674682617188,5160140.0,198.4001205444336,197.37196731567383,-1.2256469726561932,-0.006122957064139234,1.5747795104980469,2.059090168443703,53.60871115568443,1.5499886251093642,1.4879867971079896,0.06200182800137455,0.04431638376307842,-0.012814140998578472
2023-02-13,196.3974151611328,4825356.0,198.31922760009766,197.5599281311035,-2.5493316650390625,-0.012814140998578472,-1.1625129699706918,3.1621560467921768,44.787635969632305,1.2935338857783165,1.449096214842055,-0.15556232906373846,0.03849634399671945,0.011233149363057526
2023-02-14,198.60357666015625,4638822.0,198.62563781738282,197.74326858520507,2.2061614990234375,0.011233149363057526,0.8603080749511776,2.426783791695698,48.65348283768874,1.2538567721415745,1.410048326301959,-0.15619155416038444,0.03660618451706486,0.005677611718293063
2023-02-15,199.73117065429688,5227672.0,198.87076721191406,198.0380081176758,1.127593994140625,0.005677611718293063,1.693162536621088,3.6769361864247685,55.52408214788197,1.298432266435782,1.3877251143287235,-0.08929284789294156,0.032493557629140184,0.006136483197095144
2023-02-16,200.95681762695312,11189362.0,198.89282836914063,198.2265281677246,1.22564697265625,0.006136483197095144,2.7302894592285156,2.3042193461738805,61.405223076912,1.4163315459216221,1.3934464006473033,0.02288514527431884,0.03472217479526723,-0.008782674682719982
2023-02-17,199.1918792724609,5616244.0,198.81438598632812,198.3219108581543,-1.764938354492216,-0.008782674682719982,0.8699684143066122,1.9610325892892888,53.94350523262122,1.3517694426428761,1.3851110090464178,-0.03334156640354169,0.0346628852354925,0.0018459138062358882
2023-02-20,199.5595703125,6497188.0,198.93204650878906,198.44179153442383,0.3676910400390909,0.0018459138062358882,1.1177787780761719,2.7454336204489778,58.418849763527966,1.3151132971980246,1.3711114666767392,-0.05599816947871461,0.034610720150190975,-0.010563729208364125
2023-02-21,197.45147705078125,5761172.0,199.0423553466797,198.36212463378905,-2.10809326171875,-0.010563729208364125,-0.9106475830078011,2.8925201972723187,50.35391356489081,1.1032400649636998,1.3175371863341314,-0.21429712137043166,0.034775773067393,-0.018870293921722903
2023-02-22,193.7255096435547,6883372.0,198.4736557006836,198.08145141601562,-3.7259674072265625,-0.018870293921722903,-4.3559417724609375,2.892520162330328,35.69998200828549,0.6274418127510444,1.179518111617514,-0.5520762988664696,0.04024788421944834,-0.003036784434776507
2023-02-23,193.13720703125,6078322.0,197.77013702392577,197.89515380859376,-0.5883026123046875,-0.003036784434776507,-4.757946777343761,2.598377210293279,35.95165840978599,0.2005849473549972,0.9837314787650107,-0.7831465314100134,0.045844862575271865,-0.0016500176971014913
2023-02-24,192.8185272216797,5106634.0,197.15731506347657,197.7787178039551,-0.3186798095703125,-0.0016500176971014913,-4.960190582275402,1.9365257053309222,37.93834073441999,-0.16155468922991645,0.7546742451660253,-0.9162289343959418,0.049906488884490494,-0.007500620224420329
2023-02-27,191.3722686767578,5554710.0,196.65480041503906,197.48701400756835,-1.446258544921875,-0.007500620224420329,-6.1147453308105355,3.8485144445972708,38.93128889835107,-0.5588122976679415,0.49197693659923203,-1.0507892342671736,0.057796072650718136,-0.008453988124326739
2023-02-28,189.75440979003903,10061602.0,195.76988372802734,197.19776077270507,-1.6178588867187784,-0.008453988124326739,-7.443350982666033,3.6769361020792246,27.039584082729732,-0.9927457505394841,0.19503239917148882,-1.187778149710973,0.06728040850196426,0.010076276089611147
2023-03-01,191.6664276123047,4542612.0,194.96340942382812,196.91708831787108,1.9120178222656534,0.010076276089611147,-5.250660705566389,2.1816547280248244,30.828764468984843,-1.1688831223744671,-0.07775070513770238,-1.0911324172367647,0.07190027376861553,-0.007417850624123701
2023-03-02,190.2446746826172,4438972.0,193.89219512939454,196.39251174926756,-1.4217529296875,-0.007417850624123701,-6.147837066650368,1.4952963780933999,30.558629315985982,-1.406978070512281,-0.3435961782126181,-1.0633818922996627,0.0757015665248804,0.0061848550775494004
2023-03-03,191.4213104248047,4393936.0,193.1151382446289,195.9647621154785,1.1766357421875,0.0061848550775494004,-4.543451690673805,1.1521097036173842,38.156417193267075,-1.4836230781322115,-0.5716015581965368,-0.9120215199356747,0.07704416614635215,0.00845174251675207
2023-03-06,193.0391540527344,6727722.0,192.46309661865234,195.69757156372071,1.617843627929716,0.00845174251675207,-2.658417510986311,2.230668684457015,36.37458731567588,-1.3977064490750024,-0.7368225363722299,-0.6608839127027725,0.07733206945242745,-0.002920635452620668
2023-03-08,192.4753570556641,4908842.0,191.96548461914062,195.50391998291016,-0.5637969970703125,-0.002920635452620668,-3.028562927246071,2.034568376430599,31.72843936640041,-1.3594398312144165,-0.8613459953406672,-0.4980938358737492,0.07870830498635265,-0.006367812437941489
2023-03-09,191.2497100830078,4157054.0,191.71790466308593,195.09578018188478,-1.2256469726562784,-0.006367812437941489,-3.8460700988769645,2.083597167740379,25.55560080941889,-1.411739079071566,-0.971424612086847,-0.440314466984719,0.07880135809222376,-0.0025634804484949703
2023-03-10,190.7594451904297,4567396.0,191.4801284790039,194.62513275146483,-0.490264892578125,-0.0025634804484949703,-3.865687561035145,1.6178458767600716,27.308756091337457,-1.4757355287485439,-1.0722867954191864,-0.4034487333293575,0.07737131237557857,-0.009380551034582685
2023-03-13,188.9700164794922,5982520.0,191.09527740478515,194.12629623413085,-1.7894287109375,-0.009380551034582685,-5.1562797546386605,4.338787770816509,23.529488047285056,-1.6518041482710828,-1.1881902659895658,-0.463613882281517,0.07876042440818305,-0.0155662728547723
2023-03-14,186.0284576416016,8094852.0,190.56089630126954,193.60784835815429,-2.9415588378905966,-0.0155662728547723,-7.579390716552695,4.804523798612564,22.588280266133552,-2.0055799352698216,-1.351668199845617,-0.6539117354242046,0.08644658850538962,-0.009750925250671338
2023-03-15,184.21450805664065,7687926.0,190.00690612792968,192.8883949279785,-1.8139495849609375,-0.009750925250671338,-8.673886871337857,4.314280888800596,24.8705252266914,-2.404601616359514,-1.5622548831483964,-0.8423467332111176,0.09341710104367136,-0.007717920508467091
2023-03-16,182.79275512695312,7686620.0,189.11953887939453,192.04147415161134,-1.4217529296875284,-0.007717920508467091,-9.248719024658214,3.284735605897879,23.82138421732573,-2.803238761275395,-1.8104516587737962,-0.9927871025015989,0.09866323987854851,0.009789468781099986
2023-03-17,184.5821990966797,9044282.0,188.55329132080078,191.22274322509764,1.7894439697265625,0.009789468781099986,-6.640544128417957,2.2061617421914548,30.60051235698984,-2.940867902740962,-2.0365349075672294,-0.9043329951737324,0.0946580145742731,-0.024834048799271313
2023-03-20,179.99827575683594,8184754.0,187.4109878540039,190.2630630493164,-4.58392333984375,-0.024834048799271313,-10.264787292480463,5.294796966791694,26.659995163926112,-3.3808519363811627,-2.3053983133300164,-1.0754536230511462,0.10037802273410106,-0.002042747567958858
2023-03-21,179.63058471679688,7211152.0,186.07013092041015,189.26661376953126,-0.3676910400390625,-0.002042747567958858,-9.636029052734386,2.353233155697211,28.10184888579056,-3.716372023636495,-2.5875930553913125,-1.1287789682451828,0.10169161171728963,0.0
2023-03-22,179.63058471679688,5374846.0,184.78565368652343,188.37556915283204,0.0,0.0,-8.744984436035168,2.034568347747438,21.61851749095362,-3.9368920689375386,-2.8574528581005576,-1.079439210836981,0.10332534104592021,-0.013373376587523023
2023-03-23,177.2283172607422,9485192.0,183.38351440429688,187.55070953369142,-2.4022674560546875,-0.013373376587523023,-10.32239227294923,2.2306685480076567,20.663005616828173,-4.256433188457692,-3.1372489241719843,-1.1191842642857073,0.11284545563039314,0.0006916155072371755
2023-03-24,177.35089111328125,7906696.0,182.04265899658202,186.76139373779296,0.1225738525390625,0.0006916155072371755,-9.410502624511707,2.8680132563279415,16.70533692845271,-4.448501585161722,-3.399499456369932,-1.04900212879179,0.1195801148027767,-0.0013821889743563798
2023-03-27,177.1057586669922,6227714.0,180.85623321533203,185.9757553100586,-0.2451324462890625,-0.0013821889743563798,-8.8699966430664,2.353233161705276,9.677461706435608,-4.567842073050741,-3.633167979706094,-0.9346740933446473,0.12448525286523325,-0.01397921546527503
2023-03-28,174.6299591064453,7813096.0,179.7163833618164,185.13863983154297,-2.475799560546875,-0.01397921546527503,-10.508680725097662,4.240730007432177,8.823570832481593,-4.806786955023966,-3.8678917747696686,-0.9388951802542977,0.13319086601385394,0.00800110165983825
2023-03-29,176.02719116210938,8823840.0,178.89765167236328,184.4522789001465,1.3972320556640625,0.00800110165983825,-8.42508773803712,2.8189844968487705,15.15153632114749,-4.827756177713269,-4.059864655358389,-0.7678915223548799,0.13844260289404195,0.01726776719863654
2023-03-31,179.06678771972656,7914212.0,178.52505493164062,183.8222969055176,3.0395965576171875,0.01726776719863654,-4.755509185791027,2.1816547329956393,26.030156788287954,-4.546692952401088,-4.157230314766929,-0.3894626376341588,0.13611003000197033,0.007392213642898993
2023-04-03,180.39048767089844,4053500.0,178.1058837890625,183.32958755493166,1.323699951171875,0.007392213642898993,-2.939099884033226,1.5933389468147254,32.069666640128986,-4.169078258944495,-4.159599903602443,-0.009478355342052325,0.13328777144973306,0.004891951672426842
2023-04-05,181.27294921875,6443110.0,178.2333511352539,182.82216949462892,0.8824615478515625,0.004891951672426842,-1.5492202758789233,2.3042043059399475,39.12555591980772,-3.755319634795825,-4.0787438498411195,0.3234242150452946,0.127246083386741,-0.00838407448410361
2023-04-06,179.75314331054688,6429614.0,178.2456069946289,182.15786895751953,-1.519805908203125,-0.00838407448410361,-2.4047256469726506,2.255190427162745,39.65906534500283,-3.5095921853645393,-3.9649135169458036,0.4553213315812643,0.1169432327368065,0.018137226023577258
2023-04-10,183.01336669921875,5624940.0,178.5838851928711,181.68476943969728,3.260223388671875,0.018137226023577258,1.328597259521473,3.333749531743905,50.471193879348064,-3.0170005266241446,-3.775330918881472,0.7583303922573275,0.10457453802683413,-0.008170359690924722
2023-04-11,181.51808166503903,6784354.0,179.0128616333008,181.19818801879882,-1.495285034179716,-0.008170359690924722,0.3198936462402173,3.0641134649736728,43.372213528209926,-2.71596711550427,-3.5634581582060316,0.8474910427017615,0.09234388763854615,0.0051316542603634385
2023-04-12,182.44956970214844,5578210.0,179.5227294921875,180.78269424438477,0.9314880371094034,0.0051316542603634385,1.6668754577636662,2.010061431226802,56.2972347444186,-2.374856797672237,-3.3257378860992732,0.9508810884270362,0.07850174253495383,-0.0103453077544855
2023-04-13,180.56207275390625,6724634.0,179.8683609008789,180.36229705810547,-1.8874969482421875,-0.0103453077544855,0.19977569580078125,1.912003814870161,52.219618858803955,-2.2311107861516746,-3.106812466109754,0.8757016799580795,0.06607425998127567,-0.018870450176434073
2023-04-17,177.15478515625,13603290.0,180.12084350585937,179.9186134338379,-3.40728759765625,-0.018870450176434073,-2.7638282775878906,4.878074567774405,44.924633047271016,-2.3648699212559734,-2.958423957138998,0.5935540358830247,0.06097033956879476,0.018126417741370915
2023-04-18,180.365966796875,8024898.0,180.55472106933593,179.7261863708496,3.211181640625,0.018126417741370915,0.6397804260253963,4.730988060883419,56.225676807502495,-2.18655424185755,-2.8040500140827085,0.6174957722251584,0.056834322329210145,-0.019298734804318984
2023-04-19,176.8851318359375,7475944.0,180.33655548095703,179.43080520629883,-3.4808349609375,-0.019298734804318984,-2.545673370361328,3.676936068885823,49.18452444956592,-2.2996036723540385,-2.7031607457369744,0.4035570733829359,0.056216502017939526,0.005681939735397767
2023-04-20,177.8901824951172,4423266.0,180.0865249633789,179.0962043762207,1.0050506591796875,0.005681939735397767,-1.20602188110351,2.3042194162167107,51.33781074292097,-2.281793872468228,-2.618887371083225,0.33709349861499716,0.04978902083803937,0.014330929505393275
2023-04-21,180.43951416015625,5299988.0,180.00318145751953,179.1182662963867,2.5493316650390625,0.014330929505393275,1.3212478637695426,2.475812744674073,59.88322922908847,-2.0384714876261683,-2.5028041943918136,0.4643327067656453,0.05004083387158003,0.02689855059717794
2023-04-24,185.29307556152344,17779044.0,180.5571746826172,179.40139083862306,4.8535614013671875,0.02689855059717794,5.891684722900379,3.94658712240161,64.10448180390793,-1.4374251599328716,-2.2897283875000256,0.852303227567154,0.0586940006660647,-0.006085544478726668
2023-04-25,184.16546630859372,7528552.0,180.6723846435547,179.62813491821288,-1.127609252929716,-0.006085544478726668,4.537331390380842,2.3532330747521257,58.24086985038117,-1.0400907392110526,-2.039800857842231,0.9997101186311785,0.0632489700846599,-0.0029282152287075647
2023-04-26,183.62619018554688,7008146.0,180.88319549560546,179.94802856445312,-0.5392761230468466,-0.0029282152287075647,3.67816162109375,2.083597206576144,55.365848348288935,-0.7599551346240787,-1.7838317131986006,1.0238765785745219,0.0647990421497415,-0.0004004445358142261
2023-04-27,183.5526580810547,8491700.0,180.9935043334961,180.25811691284179,-0.0735321044921875,-0.0004004445358142261,3.294541168212902,2.2306836774394867,53.88472428894906,-0.5376810238715564,-1.5346015753331919,0.9969205514616355,0.06554826021028755,0.028311938501528022
2023-04-28,188.7493896484375,27709406.0,181.8122360229492,180.84029846191407,5.1967315673828125,0.028311938501528022,7.909091186523426,3.922065239448017,63.62287804396385,0.057146863419490046,-1.2162518875826556,1.2733987510021456,0.0754660917746835,0.008701297021474819
2023-05-02,190.39175415039065,9746608.0,183.13593292236328,181.62838821411134,1.6423645019531534,0.008701297021474819,8.763365936279314,2.3042043112294266,61.748638656694624,0.6535436942059221,-0.8422927712249401,1.495836465430862,0.08168859939796426,-0.008368734348845552
2023-05-03,188.7984161376953,4828488.0,183.97917785644532,182.26694946289064,-1.593338012695341,-0.008368734348845552,6.531466674804676,3.088635315030359,61.55642234181853,0.9862544900292392,-0.4765833189741042,1.4628378090033434,0.0832316548128769,-0.0036353884998682195
2023-05-04,188.112060546875,6253358.0,185.10187072753905,182.71921310424804,-0.6863555908203125,-0.0036353884998682195,5.392847442626959,1.5198032767472682,59.05883972416638,1.1809339611070868,-0.145079862957866,1.3260138240649528,0.08598556478145836,-0.011206744390382273
2023-05-05,186.00393676757807,7902194.0,185.91324615478516,182.99988555908203,-2.108123779296932,-0.011206744390382273,3.004051208496037,2.6473909842524392,58.64485595928239,1.1518332570662437,0.11430276104695593,1.0375304960192877,0.08640706366011841,0.002504029137435859
2023-05-08,186.46969604492188,9613544.0,186.51626434326172,183.2597229003906,0.46575927734380684,0.002504029137435859,3.2099731445312614,1.6668747686557595,66.32301964120526,1.1530618414711569,0.32205457713179614,0.8310072643393607,0.08739720799394753,0.005126804368863258
2023-05-09,187.4256896972656,5716698.0,186.72952575683593,183.64335021972653,0.9559936523437216,0.005126804368863258,3.782339477539068,1.6668897230996151,63.43283321749712,1.2171457036110382,0.5010728024276445,0.7160729011833937,0.08751699050133575,0.00379284433202276
2023-05-10,188.13656616210935,3670402.0,187.1266357421875,183.89951019287108,0.71087646484375,0.00379284433202276,4.23705596923827,1.250152305210264,73.93117289159807,1.3101913454618739,0.6628965110344904,0.6472948344273834,0.08998918240229999,0.002345309114125893
2023-05-11,188.5778045654297,4049964.0,187.62179718017578,184.2524963378906,0.4412384033203409,0.002345309114125893,4.325308227539097,1.8384681615533225,73.29057554964095,1.4033579022143101,0.8109887892704544,0.5923691129438557,0.09169220339611309,-0.003639722347977714
2023-05-12,187.8914337158203,4580358.0,188.05567474365233,184.5245895385742,-0.686370849609375,-0.003639722347977714,3.366844177246122,1.8139611176650874,67.67438274618182,1.4056057304450746,0.9299121775053785,0.4756935529396962,0.09269934163866383,0.006523165790038199
2023-05-15,189.11708068847656,5089694.0,188.09244384765626,184.95233993530272,1.22564697265625,0.006523165790038199,4.164740753173845,2.20616166713711,60.955015408455594,1.4891209585819922,1.0417539337207014,0.4473670248612909,0.09271491389999424,0.0031108658665415234
2023-05-16,189.7053985595703,4059352.0,188.02380828857423,185.57987060546873,0.58831787109375,0.0031108658665415234,4.125527954101585,1.1275877689178628,66.37683799928897,1.5845144181088813,1.1503060305983375,0.4342083875105438,0.08608800680687301,-0.012017100618192722
2023-05-17,187.4256896972656,5376102.0,187.88653564453125,185.93285675048827,-2.279708862304716,-0.012017100618192722,1.4928329467773267,2.9415489774814887,60.18394610077926,1.4593386219634112,1.2121125488713522,0.24722607309205902,0.08211659795358751,0.0007847348355021211
2023-05-18,187.57276916503903,4237016.0,187.83260650634764,186.46723861694335,0.1470794677734375,0.0007847348355021211,1.105530548095686,1.519803240953479,60.73294376383262,1.3563686124756487,1.2409637615922116,0.1154048508834371,0.06818158986849002,0.009409352766655
2023-05-19,189.33770751953125,7281582.0,188.16598358154297,187.03961486816405,1.764938354492216,0.009409352766655,2.298092651367199,2.3042193383361393,51.92309610217009,1.401029714660126,1.2729769522057945,0.1280527624543315,0.05375975329788083,0.024728096272568223
2023-05-22,194.0196685791016,12197390.0,188.92098083496094,187.7186225891113,4.681961059570341,0.024728096272568223,6.3010459899902855,5.49089742638057,59.893030322918456,1.7935442272243733,1.3770904072095105,0.41645382001486286,0.05265157499770105,0.004800997980931809
2023-05-23,194.9511566162109,12725634.0,189.67352752685548,188.20152664184567,0.9314880371093182,0.004800997980931809,6.749629974365234,2.966070879652534,67.4063304484217,2.154937330031572,1.5326597917739229,0.6222775382576493,0.061244420902712274,0.0051553189928963405
2023-05-24,195.9561920166016,8256974.0,190.4554901123047,188.79106292724606,1.0050354003906818,0.0051553189928963405,7.165129089355531,3.480835919061434,71.79829013170598,2.4936961481592164,1.7248670630509817,0.7688290851082347,0.0678172114055162,-0.014010544155842797
2023-05-25,193.2107391357422,13605054.0,190.91878356933594,189.27029037475583,-2.7454528808594034,-0.014010544155842797,3.9404487609863565,3.1131422323664424,69.34206549092437,2.5116768026560976,1.882229010972005,0.6294477916840926,0.06557471571445475,0.019284473647237732
2023-05-26,196.93670654296875,7926180.0,191.82331085205078,189.93949279785153,3.7259674072265625,0.019284473647237732,6.997213745117222,3.7014430799184765,73.90811856311271,2.794369281796719,2.064657065136948,0.7297122166597712,0.06833409927794572,-0.00472996279997806
2023-05-29,196.0052032470703,7959308.0,192.51212310791016,190.3022834777832,-0.9315032958984375,-0.00472996279997806,5.702919769287121,3.2602137195341356,69.61876030184054,2.909699373965765,2.233665526902711,0.6760338470630538,0.0735741864557164,0.00675339189594526
2023-05-30,197.3289031982422,7378972.0,193.27447357177735,190.64914093017575,1.323699951171875,0.00675339189594526,6.67976226806644,2.1571328439061688,70.44703677746342,3.0724930391606904,2.401431029354307,0.6710620098063833,0.0805074690257881,0.0028571435199429285
2023-05-31,197.8927001953125,11783582.0,194.32117462158203,191.1038551330566,0.5637969970703125,0.0028571435199429285,6.788845062255888,2.108104070418136,70.6072940597387,3.2099990268812917,2.563144628859704,0.6468543980215875,0.08652261692683588,0.0086709204712494
2023-06-01,199.60861206054688,7065484.0,195.5247589111328,191.6786827087402,1.715911865234375,0.0086709204712494,7.929929351806663,1.9365257671308598,74.79248040914214,3.4180323110471136,2.7341221652971863,0.6839101457499273,0.09350158030087671,-0.0054034116752218475
2023-06-02,198.5300445556641,6320754.0,196.4439926147461,192.30498809814452,-1.078567504882784,-0.0054034116752218475,6.225056457519571,2.843491295838504,70.04171512438101,3.4560298431402714,2.8785037008658034,0.577526142274468,0.09403541637851233,-0.001852067483599451
2023-06-05,198.162353515625,7252860.0,196.85826110839844,192.88962097167968,-0.3676910400390909,-0.001852067483599451,5.272732543945324,2.9660558723126087,68.17699112312057,3.4170835549122387,2.986219671675091,0.43086388323714786,0.09295299913639186,-0.010514625347892381
2023-06-06,196.0787506103516,13707400.0,196.9710205078125,193.322274017334,-2.083602905273409,-0.010514625347892381,2.756476593017595,3.8240224987871727,68.75661093490945,3.181415620923616,3.025258861524796,0.15615675939882,0.08985405797234974,0.007125871882163182
2023-06-07,197.4759826660156,8215860.0,197.1229995727539,193.78924484252929,1.3972320556640057,0.007125871882163182,3.686737823486311,1.274674219933928,70.36286362355617,3.0719801600347694,3.034603121226791,0.03737703880797838,0.08786903717481907,-0.00806851542746867
2023-06-08,195.8826446533203,10615052.0,197.39019012451172,194.15448684692382,-1.593338012695284,-0.00806851542746867,1.7281578063964957,2.9415490021962682,63.553261122098135,2.824127918610202,2.992508080703473,-0.16838016209327122,0.08440096977372888,-0.005631373728175348
2023-06-09,194.7795562744141,12018232.0,197.17447509765626,194.4988929748535,-1.1030883789062216,-0.005631373728175348,0.28066329956058667,2.108119013929098,51.84740302265034,2.5097622414718046,2.8959589128571395,-0.38619667138533487,0.07861950205208022,-0.004278784774674138
